20/05/2006;00:00:00;1820919
21/05/2006;00:00:00;1968142
22/05/2006;00:00:00;2061608
23/05/2006;00:00:00;2192545
24/05/2006;00:00:00;2193783
25/05/2006;00:00:00;2137740
26/05/2006;00:00:00;2084137
27/05/2006;00:00:00;2018355
28/05/2006;00:00:00;1950531
29/05/2006;00:00:00;1812331
30/05/2006;00:00:00;1719545
31/05/2006;00:00:00;1543645
01/06/2006;00:00:00;1399276
02/06/2006;00:00:00;1318893
03/06/2006;00:00:00;1244016
04/06/2006;00:00:00;1209086
05/06/2006;00:00:00;1177985
06/06/2006;00:00:00;1140312
07/06/2006;00:00:00;980329
08/06/2006;00:00:00;887241
09/06/2006;00:00:00;853995
10/06/2006;00:00:00;834369
11/06/2006;00:00:00;834369
12/06/2006;00:00:00;834369
13/06/2006;00:00:00;832336
14/06/2006;00:00:00;819012
15/06/2006;00:00:00;814264
16/06/2006;00:00:00;773338
17/06/2006;00:00:00;745382
18/06/2006;00:00:00;633454
19/06/2006;00:00:00;470424
20/06/2006;00:00:00;464900
21/06/2006;00:00:00;464900
22/06/2006;00:00:00;464900
23/06/2006;00:00:00;434424
24/06/2006;00:00:00;310006
25/06/2006;00:00:00;274361
26/06/2006;00:00:00;251095
27/06/2006;00:00:00;230714
28/06/2006;00:00:00;200700
29/06/2006;00:00:00;197577
30/06/2006;00:00:00;187446
01/07/2006;00:00:00;130047
02/07/2006;00:00:00;109218
03/07/2006;00:00:00;106758
04/07/2006;00:00:00;82601
05/07/2006;00:00:00;70930
06/07/2006;00:00:00;393676
07/07/2006;00:00:00;265835
08/07/2006;00:00:00;187622
09/07/2006;00:00:00;173237
10/07/2006;00:00:00;148169
11/07/2006;00:00:00;128155
12/07/2006;00:00:00;107769
13/07/2006;00:00:00;70930
14/07/2006;00:00:00;70930
15/07/2006;00:00:00;68350
16/07/2006;00:00:00;13825
17/07/2006;00:00:00;841
18/07/2006;00:00:00;0
19/07/2006;00:00:00;0
20/07/2006;00:00:00;0
21/07/2006;00:00:00;0
22/07/2006;00:00:00;0
23/07/2006;00:00:00;0
24/07/2006;00:00:00;0
25/07/2006;00:00:00;0
26/07/2006;00:00:00;0
27/07/2006;00:00:00;0
28/07/2006;00:00:00;0
29/07/2006;00:00:00;0
30/07/2006;00:00:00;0
31/07/2006;00:00:00;0
01/08/2006;00:00:00;0
02/08/2006;00:00:00;0
03/08/2006;00:00:00;0
04/08/2006;00:00:00;0
05/08/2006;00:00:00;0
06/08/2006;00:00:00;0
07/08/2006;00:00:00;0
08/08/2006;00:00:00;0
09/08/2006;00:00:00;0
10/08/2006;00:00:00;0
11/08/2006;00:00:00;0
12/08/2006;00:00:00;0
13/08/2006;00:00:00;0
14/08/2006;00:00:00;0
15/08/2006;00:00:00;0
16/08/2006;00:00:00;0
17/08/2006;00:00:00;0
18/08/2006;00:00:00;0
19/08/2006;00:00:00;0
20/08/2006;00:00:00;0
21/08/2006;00:00:00;0
22/08/2006;00:00:00;0
23/08/2006;00:00:00;0
24/08/2006;00:00:00;0
25/08/2006;00:00:00;0
26/08/2006;00:00:00;0
27/08/2006;00:00:00;0
28/08/2006;00:00:00;0
29/08/2006;00:00:00;0
30/08/2006;00:00:00;0
31/08/2006;00:00:00;0
01/09/2006;00:00:00;0
02/09/2006;00:00:00;0
03/09/2006;00:00:00;0
04/09/2006;00:00:00;0
05/09/2006;00:00:00;0
06/09/2006;00:00:00;0
07/09/2006;00:00:00;0
08/09/2006;00:00:00;0
09/09/2006;00:00:00;0
10/09/2006;00:00:00;0
11/09/2006;00:00:00;0
12/09/2006;00:00:00;0
13/09/2006;00:00:00;0
14/09/2006;00:00:00;0
15/09/2006;00:00:00;0
16/09/2006;00:00:00;0
17/09/2006;00:00:00;0
18/09/2006;00:00:00;0
19/09/2006;00:00:00;0
20/09/2006;00:00:00;0
21/09/2006;00:00:00;0
22/09/2006;00:00:00;0
23/09/2006;00:00:00;0
24/09/2006;00:00:00;0
25/09/2006;00:00:00;0
26/09/2006;00:00:00;0
27/09/2006;00:00:00;0
28/09/2006;00:00:00;0
29/09/2006;00:00:00;0
30/09/2006;00:00:00;0
01/10/2006;00:00:00;0
02/10/2006;00:00:00;0
03/10/2006;00:00:00;0
04/10/2006;00:00:00;0
05/10/2006;00:00:00;0
06/10/2006;00:00:00;0
07/10/2006;00:00:00;0
08/10/2006;00:00:00;0
09/10/2006;00:00:00;0
10/10/2006;00:00:00;0
11/10/2006;00:00:00;0
12/10/2006;00:00:00;0
13/10/2006;00:00:00;0
14/10/2006;00:00:00;0
15/10/2006;00:00:00;0
16/10/2006;00:00:00;0
17/10/2006;00:00:00;0
18/10/2006;00:00:00;0
19/10/2006;00:00:00;0
20/10/2006;00:00:00;0
21/10/2006;00:00:00;0
22/10/2006;00:00:00;0
23/10/2006;00:00:00;921827
24/10/2006;00:00:00;955968
25/10/2006;00:00:00;1838729
26/10/2006;00:00:00;765607
27/10/2006;00:00:00;467991
28/10/2006;00:00:00;289484
29/10/2006;00:00:00;246038
30/10/2006;00:00:00;220589
31/10/2006;00:00:00;212592
01/11/2006;00:00:00;194720
02/11/2006;00:00:00;168331
03/11/2006;00:00:00;152657
04/11/2006;00:00:00;152657
05/11/2006;00:00:00;152657
06/11/2006;00:00:00;149092
07/11/2006;00:00:00;145224
08/11/2006;00:00:00;148014
09/11/2006;00:00:00;141797
10/11/2006;00:00:00;112769
11/11/2006;00:00:00;89595
12/11/2006;00:00:00;89388
13/11/2006;00:00:00;89388
14/11/2006;00:00:00;110535
15/11/2006;00:00:00;154401
16/11/2006;00:00:00;284373
17/11/2006;00:00:00;272006
18/11/2006;00:00:00;350372
19/11/2006;00:00:00;414185
20/11/2006;00:00:00;305550
21/11/2006;00:00:00;3103660
22/11/2006;00:00:00;1914068
23/11/2006;00:00:00;1297021
24/11/2006;00:00:00;2546817
25/11/2006;00:00:00;3626088
26/11/2006;00:00:00;4510970
27/11/2006;00:00:00;2994523
28/11/2006;00:00:00;2751250
29/11/2006;00:00:00;4488015
30/11/2006;00:00:00;2956830
01/12/2006;00:00:00;2670922
02/12/2006;00:00:00;9355417
03/12/2006;00:00:00;12970056
04/12/2006;00:00:00;16408852
05/12/2006;00:00:00;10602958
06/12/2006;00:00:00;18773770
07/12/2006;00:00:00;11229579
08/12/2006;00:00:00;36714232
09/12/2006;00:00:00;30699774
10/12/2006;00:00:00;16653784
11/12/2006;00:00:00;13694891
12/12/2006;00:00:00;24353630
13/12/2006;00:00:00;19900134
14/12/2006;00:00:00;14839413
15/12/2006;00:00:00;13245755
16/12/2006;00:00:00;11903447
17/12/2006;00:00:00;16380756
18/12/2006;00:00:00;12294957
19/12/2006;00:00:00;11050692
20/12/2006;00:00:00;9929920
21/12/2006;00:00:00;9250989
22/12/2006;00:00:00;8686945
23/12/2006;00:00:00;8397460
24/12/2006;00:00:00;8084699
25/12/2006;00:00:00;7896918
26/12/2006;00:00:00;7686574
27/12/2006;00:00:00;7339141
28/12/2006;00:00:00;6955375
29/12/2006;00:00:00;6650403
30/12/2006;00:00:00;8394362
31/12/2006;00:00:00;36126076
01/01/2007;00:00:00;23079576
02/01/2007;00:00:00;20203556
03/01/2007;00:00:00;15945574
04/01/2007;00:00:00;13575641
05/01/2007;00:00:00;14174364
06/01/2007;00:00:00;12209513
07/01/2007;00:00:00;12857503
08/01/2007;00:00:00;12063818
09/01/2007;00:00:00;16087266
10/01/2007;00:00:00;13417900
11/01/2007;00:00:00;13418042
12/01/2007;00:00:00;11708158
13/01/2007;00:00:00;11224838
14/01/2007;00:00:00;10924387
15/01/2007;00:00:00;9939899
16/01/2007;00:00:00;9726956
17/01/2007;00:00:00;9771824
18/01/2007;00:00:00;24109904
19/01/2007;00:00:00;24537760
20/01/2007;00:00:00;17015340
21/01/2007;00:00:00;15098823
22/01/2007;00:00:00;13384164
23/01/2007;00:00:00;12526310
24/01/2007;00:00:00;11768522
25/01/2007;00:00:00;14996762
26/01/2007;00:00:00;12144066
27/01/2007;00:00:00;10262275
28/01/2007;00:00:00;10495354
29/01/2007;00:00:00;9906395
30/01/2007;00:00:00;9508133
31/01/2007;00:00:00;9060950
01/02/2007;00:00:00;8535306
02/02/2007;00:00:00;8108067
03/02/2007;00:00:00;7978065
04/02/2007;00:00:00;7610881
05/02/2007;00:00:00;7354942
06/02/2007;00:00:00;7247107
07/02/2007;00:00:00;7157557
08/02/2007;00:00:00;8676249
09/02/2007;00:00:00;10835024
10/02/2007;00:00:00;8050282
11/02/2007;00:00:00;14420695
12/02/2007;00:00:00;16372309
13/02/2007;00:00:00;14589931
14/02/2007;00:00:00;12085376
15/02/2007;00:00:00;49304900
16/02/2007;00:00:00;19417176
17/02/2007;00:00:00;16647085
18/02/2007;00:00:00;16293449
19/02/2007;00:00:00;17476612
20/02/2007;00:00:00;14297700
21/02/2007;00:00:00;14061666
22/02/2007;00:00:00;12992168
23/02/2007;00:00:00;21753646
24/02/2007;00:00:00;28648716
25/02/2007;00:00:00;38157324
26/02/2007;00:00:00;32324544
27/02/2007;00:00:00;21231840
28/02/2007;00:00:00;19602502
01/03/2007;00:00:00;19217268
02/03/2007;00:00:00;20448512
03/03/2007;00:00:00;17595488
04/03/2007;00:00:00;18191170
05/03/2007;00:00:00;16595592
06/03/2007;00:00:00;18053862
07/03/2007;00:00:00;19761022
08/03/2007;00:00:00;20858464
09/03/2007;00:00:00;21240094
10/03/2007;00:00:00;21294570
11/03/2007;00:00:00;20461058
12/03/2007;00:00:00;18475562
13/03/2007;00:00:00;16708945
14/03/2007;00:00:00;15105856
15/03/2007;00:00:00;13707405
16/03/2007;00:00:00;12723043
17/03/2007;00:00:00;11877410
18/03/2007;00:00:00;11194476
19/03/2007;00:00:00;10828216
20/03/2007;00:00:00;10620802
21/03/2007;00:00:00;10596661
22/03/2007;00:00:00;10525431
23/03/2007;00:00:00;10502950
24/03/2007;00:00:00;10381594
25/03/2007;00:00:00;9939361
26/03/2007;00:00:00;9671195
27/03/2007;00:00:00;9232356
28/03/2007;00:00:00;8921842
29/03/2007;00:00:00;8596010
30/03/2007;00:00:00;8300101
31/03/2007;00:00:00;8035338
01/04/2007;00:00:00;7870529
02/04/2007;00:00:00;7770951
03/04/2007;00:00:00;7618384
04/04/2007;00:00:00;7459756
05/04/2007;00:00:00;7152448
06/04/2007;00:00:00;6923064
07/04/2007;00:00:00;6773136
08/04/2007;00:00:00;6634973
09/04/2007;00:00:00;6504005
10/04/2007;00:00:00;6371070
11/04/2007;00:00:00;6216919
12/04/2007;00:00:00;6007330
13/04/2007;00:00:00;5891881
14/04/2007;00:00:00;5784291
15/04/2007;00:00:00;5655856
16/04/2007;00:00:00;5565424
17/04/2007;00:00:00;5433335
18/04/2007;00:00:00;5280100
19/04/2007;00:00:00;5104214
20/04/2007;00:00:00;4378444
21/04/2007;00:00:00;3819520
22/04/2007;00:00:00;3487939
23/04/2007;00:00:00;3210152
24/04/2007;00:00:00;3042889
25/04/2007;00:00:00;2862655
26/04/2007;00:00:00;2777422
27/04/2007;00:00:00;8082729
28/04/2007;00:00:00;3642281
29/04/2007;00:00:00;2974204
30/04/2007;00:00:00;2589718
01/05/2007;00:00:00;2355307
02/05/2007;00:00:00;2250951
03/05/2007;00:00:00;2176808
04/05/2007;00:00:00;2013282
05/05/2007;00:00:00;1874184
06/05/2007;00:00:00;1734846
07/05/2007;00:00:00;1678178
08/05/2007;00:00:00;1660049
09/05/2007;00:00:00;1660049
10/05/2007;00:00:00;1641455
11/05/2007;00:00:00;1618516
12/05/2007;00:00:00;1629775
13/05/2007;00:00:00;1547701
14/05/2007;00:00:00;1797131
15/05/2007;00:00:00;2049029
16/05/2007;00:00:00;1763091
17/05/2007;00:00:00;1610680
18/05/2007;00:00:00;1376677
19/05/2007;00:00:00;1269917
20/05/2007;00:00:00;1228343
21/05/2007;00:00:00;1219420
22/05/2007;00:00:00;2610932
23/05/2007;00:00:00;1787801
24/05/2007;00:00:00;1344097
25/05/2007;00:00:00;1134273
26/05/2007;00:00:00;1031778
27/05/2007;00:00:00;984291
28/05/2007;00:00:00;1371346
29/05/2007;00:00:00;1145680
30/05/2007;00:00:00;936888
31/05/2007;00:00:00;1211601
01/06/2007;00:00:00;1434976
02/06/2007;00:00:00;1223214
03/06/2007;00:00:00;975064
04/06/2007;00:00:00;934417
05/06/2007;00:00:00;1685469
06/06/2007;00:00:00;1228628
07/06/2007;00:00:00;1035925
08/06/2007;00:00:00;925246
09/06/2007;00:00:00;725787
10/06/2007;00:00:00;626189
11/06/2007;00:00:00;604025
12/06/2007;00:00:00;604025
13/06/2007;00:00:00;587448
14/06/2007;00:00:00;1100450
15/06/2007;00:00:00;1047151
16/06/2007;00:00:00;1302302
17/06/2007;00:00:00;3686981
18/06/2007;00:00:00;2157633
19/06/2007;00:00:00;1985561
20/06/2007;00:00:00;1500844
21/06/2007;00:00:00;1182983
22/06/2007;00:00:00;5075104
23/06/2007;00:00:00;8118543
24/06/2007;00:00:00;3581762
25/06/2007;00:00:00;10795146
26/06/2007;00:00:00;7534999
27/06/2007;00:00:00;4186331
28/06/2007;00:00:00;3356142
29/06/2007;00:00:00;2939761
30/06/2007;00:00:00;2640997
01/07/2007;00:00:00;2545220
02/07/2007;00:00:00;2655479
03/07/2007;00:00:00;2888092
04/07/2007;00:00:00;4536471
05/07/2007;00:00:00;2885333
06/07/2007;00:00:00;2597917
07/07/2007;00:00:00;2355517
08/07/2007;00:00:00;2070452
09/07/2007;00:00:00;1992361
10/07/2007;00:00:00;1895558
11/07/2007;00:00:00;1926311
12/07/2007;00:00:00;1744822
13/07/2007;00:00:00;1744213
14/07/2007;00:00:00;1720904
15/07/2007;00:00:00;1651339
16/07/2007;00:00:00;1639667
17/07/2007;00:00:00;1562442
18/07/2007;00:00:00;1503015
19/07/2007;00:00:00;1442162
20/07/2007;00:00:00;1745552
21/07/2007;00:00:00;2189242
22/07/2007;00:00:00;2114570
23/07/2007;00:00:00;1869148
24/07/2007;00:00:00;2540727
25/07/2007;00:00:00;1726746
26/07/2007;00:00:00;1413446
27/07/2007;00:00:00;1460603
28/07/2007;00:00:00;1459794
29/07/2007;00:00:00;1395150
30/07/2007;00:00:00;1316746
31/07/2007;00:00:00;1249274
01/08/2007;00:00:00;1116534
02/08/2007;00:00:00;1077782
03/08/2007;00:00:00;1044507
04/08/2007;00:00:00;1000897
05/08/2007;00:00:00;900983
06/08/2007;00:00:00;888836
07/08/2007;00:00:00;849595
08/08/2007;00:00:00;1065369
09/08/2007;00:00:00;1105466
10/08/2007;00:00:00;849056
11/08/2007;00:00:00;755494
12/08/2007;00:00:00;702622
13/08/2007;00:00:00;711371
14/08/2007;00:00:00;705146
15/08/2007;00:00:00;1901392
16/08/2007;00:00:00;1844692
17/08/2007;00:00:00;1211028
18/08/2007;00:00:00;921893
19/08/2007;00:00:00;821128
20/08/2007;00:00:00;834369
21/08/2007;00:00:00;1448334
22/08/2007;00:00:00;1712877
23/08/2007;00:00:00;1460639
24/08/2007;00:00:00;1316746
25/08/2007;00:00:00;1216624
26/08/2007;00:00:00;1060188
27/08/2007;00:00:00;957193
28/08/2007;00:00:00;875122
29/08/2007;00:00:00;866300
30/08/2007;00:00:00;739624
31/08/2007;00:00:00;652953
01/09/2007;00:00:00;655417
02/09/2007;00:00:00;640668
03/09/2007;00:00:00;640668
04/09/2007;00:00:00;640668
05/09/2007;00:00:00;536461
06/09/2007;00:00:00;432063
07/09/2007;00:00:00;432063
08/09/2007;00:00:00;432063
09/09/2007;00:00:00;421245
10/09/2007;00:00:00;410871
11/09/2007;00:00:00;400041
12/09/2007;00:00:00;392017
13/09/2007;00:00:00;371583
14/09/2007;00:00:00;336143
15/09/2007;00:00:00;283197
16/09/2007;00:00:00;280541
17/09/2007;00:00:00;287636
18/09/2007;00:00:00;476737
19/09/2007;00:00:00;453994
20/09/2007;00:00:00;340336
21/09/2007;00:00:00;338525
22/09/2007;00:00:00;347553
23/09/2007;00:00:00;338525
24/09/2007;00:00:00;338525
25/09/2007;00:00:00;375077
26/09/2007;00:00:00;282880
27/09/2007;00:00:00;267078
28/09/2007;00:00:00;253174
29/09/2007;00:00:00;258885
30/09/2007;00:00:00;252944
01/10/2007;00:00:00;252944
02/10/2007;00:00:00;252944
03/10/2007;00:00:00;252944
04/10/2007;00:00:00;245649
05/10/2007;00:00:00;232087
06/10/2007;00:00:00;226318
07/10/2007;00:00:00;226318
08/10/2007;00:00:00;226318
09/10/2007;00:00:00;218018
10/10/2007;00:00:00;200700
11/10/2007;00:00:00;200700
12/10/2007;00:00:00;200700
13/10/2007;00:00:00;193576
14/10/2007;00:00:00;176728
15/10/2007;00:00:00;181812
16/10/2007;00:00:00;176131
17/10/2007;00:00:00;176131
18/10/2007;00:00:00;144855
19/10/2007;00:00:00;112737
20/10/2007;00:00:00;113691
21/10/2007;00:00:00;109218
22/10/2007;00:00:00;109218
23/10/2007;00:00:00;109218
24/10/2007;00:00:00;108454
25/10/2007;00:00:00;82692
26/10/2007;00:00:00;82537
27/10/2007;00:00:00;80294
28/10/2007;00:00:00;70930
29/10/2007;00:00:00;70930
30/10/2007;00:00:00;81806
31/10/2007;00:00:00;76846
01/11/2007;00:00:00;78326
02/11/2007;00:00:00;70930
03/11/2007;00:00:00;70930
04/11/2007;00:00:00;70930
05/11/2007;00:00:00;70930
06/11/2007;00:00:00;70930
07/11/2007;00:00:00;70930
08/11/2007;00:00:00;70930
09/11/2007;00:00:00;70930
10/11/2007;00:00:00;74411
11/11/2007;00:00:00;75570
12/11/2007;00:00:00;88670
13/11/2007;00:00:00;91744
14/11/2007;00:00:00;145765
15/11/2007;00:00:00;132184
16/11/2007;00:00:00;89388
17/11/2007;00:00:00;89388
18/11/2007;00:00:00;89388
19/11/2007;00:00:00;521284
20/11/2007;00:00:00;331312
21/11/2007;00:00:00;245335
22/11/2007;00:00:00;1910947
23/11/2007;00:00:00;1250197
24/11/2007;00:00:00;575573
25/11/2007;00:00:00;378445
26/11/2007;00:00:00;357996
27/11/2007;00:00:00;352384
28/11/2007;00:00:00;341073
29/11/2007;00:00:00;338525
30/11/2007;00:00:00;448358
01/12/2007;00:00:00;500027
02/12/2007;00:00:00;1183102
03/12/2007;00:00:00;3791652
04/12/2007;00:00:00;2853519
05/12/2007;00:00:00;1595742
06/12/2007;00:00:00;1785142
07/12/2007;00:00:00;1643742
08/12/2007;00:00:00;1610944
09/12/2007;00:00:00;5140061
10/12/2007;00:00:00;4404018
11/12/2007;00:00:00;4266678
12/12/2007;00:00:00;2516283
13/12/2007;00:00:00;2029120
14/12/2007;00:00:00;1941702
15/12/2007;00:00:00;1878199
16/12/2007;00:00:00;1613607
17/12/2007;00:00:00;1509658
18/12/2007;00:00:00;1451432
19/12/2007;00:00:00;1323197
20/12/2007;00:00:00;1292374
21/12/2007;00:00:00;1278663
22/12/2007;00:00:00;1370549
23/12/2007;00:00:00;1343949
24/12/2007;00:00:00;1316746
25/12/2007;00:00:00;1316746
26/12/2007;00:00:00;2262710
27/12/2007;00:00:00;2279294
28/12/2007;00:00:00;1974883
29/12/2007;00:00:00;1923916
30/12/2007;00:00:00;1896722
31/12/2007;00:00:00;1715342
01/01/2008;00:00:00;1609386
02/01/2008;00:00:00;1609386
03/01/2008;00:00:00;1609386
04/01/2008;00:00:00;1654197
05/01/2008;00:00:00;2908216
06/01/2008;00:00:00;5070537
07/01/2008;00:00:00;7074075
08/01/2008;00:00:00;5517434
09/01/2008;00:00:00;4368624
10/01/2008;00:00:00;4061366
11/01/2008;00:00:00;9051984
12/01/2008;00:00:00;36218388
13/01/2008;00:00:00;15039601
14/01/2008;00:00:00;14728050
15/01/2008;00:00:00;20783452
16/01/2008;00:00:00;26242188
17/01/2008;00:00:00;30165314
18/01/2008;00:00:00;27258926
19/01/2008;00:00:00;23317168
20/01/2008;00:00:00;19907204
21/01/2008;00:00:00;17299474
22/01/2008;00:00:00;15750463
23/01/2008;00:00:00;14370333
24/01/2008;00:00:00;13105639
25/01/2008;00:00:00;12163486
26/01/2008;00:00:00;11048781
27/01/2008;00:00:00;9999746
28/01/2008;00:00:00;9200180
29/01/2008;00:00:00;8852165
30/01/2008;00:00:00;8594342
31/01/2008;00:00:00;8293236
01/02/2008;00:00:00;8190545
02/02/2008;00:00:00;9459996
03/02/2008;00:00:00;9866153
04/02/2008;00:00:00;9748457
05/02/2008;00:00:00;9680486
06/02/2008;00:00:00;10042991
07/02/2008;00:00:00;10241097
08/02/2008;00:00:00;10241097
09/02/2008;00:00:00;10261863
10/02/2008;00:00:00;10322260
11/02/2008;00:00:00;10307628
12/02/2008;00:00:00;10283384
13/02/2008;00:00:00;10135764
14/02/2008;00:00:00;9774211
15/02/2008;00:00:00;9454998
16/02/2008;00:00:00;9066031
17/02/2008;00:00:00;8658010
18/02/2008;00:00:00;8205478
19/02/2008;00:00:00;7884669
20/02/2008;00:00:00;7703416
21/02/2008;00:00:00;7438368
22/02/2008;00:00:00;6957827
23/02/2008;00:00:00;6762552
24/02/2008;00:00:00;6592448
25/02/2008;00:00:00;6376771
26/02/2008;00:00:00;6283518
27/02/2008;00:00:00;6180341
28/02/2008;00:00:00;7367287
29/02/2008;00:00:00;7261617
01/03/2008;00:00:00;5824488
02/03/2008;00:00:00;5235269
03/03/2008;00:00:00;4999433
04/03/2008;00:00:00;5115808
05/03/2008;00:00:00;6209564
06/03/2008;00:00:00;4829630
07/03/2008;00:00:00;4568467
08/03/2008;00:00:00;4566322
09/03/2008;00:00:00;4566322
10/03/2008;00:00:00;5157335
11/03/2008;00:00:00;22116022
12/03/2008;00:00:00;10161160
13/03/2008;00:00:00;9213762
14/03/2008;00:00:00;7622715
15/03/2008;00:00:00;7195272
16/03/2008;00:00:00;7530998
17/03/2008;00:00:00;7434032
18/03/2008;00:00:00;6515138
19/03/2008;00:00:00;6022177
20/03/2008;00:00:00;5617961
21/03/2008;00:00:00;5452993
22/03/2008;00:00:00;5504926
23/03/2008;00:00:00;5637337
24/03/2008;00:00:00;6679202
25/03/2008;00:00:00;6755997
26/03/2008;00:00:00;5694706
27/03/2008;00:00:00;6197042
28/03/2008;00:00:00;5688024
29/03/2008;00:00:00;6218876
30/03/2008;00:00:00;5576185
31/03/2008;00:00:00;8301158
01/04/2008;00:00:00;7179686
02/04/2008;00:00:00;5767933
03/04/2008;00:00:00;5297326
04/04/2008;00:00:00;5049493
05/04/2008;00:00:00;4898540
06/04/2008;00:00:00;4831587
07/04/2008;00:00:00;4745082
08/04/2008;00:00:00;4550030
09/04/2008;00:00:00;4358911
10/04/2008;00:00:00;4146351
11/04/2008;00:00:00;4017322
12/04/2008;00:00:00;3832378
13/04/2008;00:00:00;3817655
14/04/2008;00:00:00;3853751
15/04/2008;00:00:00;3560078
16/04/2008;00:00:00;3405013
17/04/2008;00:00:00;3382986
18/04/2008;00:00:00;3276067
19/04/2008;00:00:00;5047169
20/04/2008;00:00:00;4407943
21/04/2008;00:00:00;4112388
22/04/2008;00:00:00;4981471
23/04/2008;00:00:00;4608615
24/04/2008;00:00:00;3742704
25/04/2008;00:00:00;3304642
26/04/2008;00:00:00;3040738
27/04/2008;00:00:00;2858923
28/04/2008;00:00:00;2777590
29/04/2008;00:00:00;3360851
30/04/2008;00:00:00;7630140
01/05/2008;00:00:00;8789714
02/05/2008;00:00:00;5811504
03/05/2008;00:00:00;4378217
04/05/2008;00:00:00;3837093
05/05/2008;00:00:00;3574613
06/05/2008;00:00:00;25949056
07/05/2008;00:00:00;7314775
08/05/2008;00:00:00;5946987
09/05/2008;00:00:00;5710763
10/05/2008;00:00:00;7433110
11/05/2008;00:00:00;6203416
12/05/2008;00:00:00;5077721
13/05/2008;00:00:00;4482060
14/05/2008;00:00:00;4129837
15/05/2008;00:00:00;4032687
16/05/2008;00:00:00;4094931
17/05/2008;00:00:00;4768340
18/05/2008;00:00:00;10867411
19/05/2008;00:00:00;27313878
20/05/2008;00:00:00;9974747
21/05/2008;00:00:00;7086608
22/05/2008;00:00:00;6058220
23/05/2008;00:00:00;5987692
24/05/2008;00:00:00;5962632
25/05/2008;00:00:00;24709248
26/05/2008;00:00:00;12196105
27/05/2008;00:00:00;9671368
28/05/2008;00:00:00;8329981
29/05/2008;00:00:00;10653624
30/05/2008;00:00:00;7963465
31/05/2008;00:00:00;12167075
01/06/2008;00:00:00;9047832
02/06/2008;00:00:00;9490784
03/06/2008;00:00:00;14166593
04/06/2008;00:00:00;8375614
05/06/2008;00:00:00;7245845
06/06/2008;00:00:00;8688977
07/06/2008;00:00:00;7402983
08/06/2008;00:00:00;6378537
09/06/2008;00:00:00;5854252
10/06/2008;00:00:00;5361071
11/06/2008;00:00:00;4959570
12/06/2008;00:00:00;4501383
13/06/2008;00:00:00;4323607
14/06/2008;00:00:00;4270216
15/06/2008;00:00:00;4134624
16/06/2008;00:00:00;4074238
17/06/2008;00:00:00;3842247
18/06/2008;00:00:00;3460735
19/06/2008;00:00:00;3318508
20/06/2008;00:00:00;3236164
21/06/2008;00:00:00;3101120
22/06/2008;00:00:00;2967569
23/06/2008;00:00:00;2767040
24/06/2008;00:00:00;2567718
25/06/2008;00:00:00;2412859
26/06/2008;00:00:00;2247464
27/06/2008;00:00:00;2125654
28/06/2008;00:00:00;2029120
29/06/2008;00:00:00;2029120
30/06/2008;00:00:00;1961732
01/07/2008;00:00:00;1783902
02/07/2008;00:00:00;1720390
03/07/2008;00:00:00;1839530
04/07/2008;00:00:00;1828091
05/07/2008;00:00:00;1711237
06/07/2008;00:00:00;1693339
07/07/2008;00:00:00;1660049
08/07/2008;00:00:00;1957969
09/07/2008;00:00:00;1734952
10/07/2008;00:00:00;1509658
11/07/2008;00:00:00;2007475
12/07/2008;00:00:00;1660733
13/07/2008;00:00:00;1421226
14/07/2008;00:00:00;1259718
15/07/2008;00:00:00;1173756
16/07/2008;00:00:00;1088400
17/07/2008;00:00:00;1088400
18/07/2008;00:00:00;1044855
19/07/2008;00:00:00;958560
20/07/2008;00:00:00;945292
21/07/2008;00:00:00;876743
22/07/2008;00:00:00;742508
23/07/2008;00:00:00;648773
24/07/2008;00:00:00;592515
25/07/2008;00:00:00;567720
26/07/2008;00:00:00;591134
27/07/2008;00:00:00;623912
28/07/2008;00:00:00;589971
29/07/2008;00:00:00;760863
30/07/2008;00:00:00;802752
31/07/2008;00:00:00;593929
01/08/2008;00:00:00;526514
02/08/2008;00:00:00;513240
03/08/2008;00:00:00;524434
04/08/2008;00:00:00;506785
05/08/2008;00:00:00;531619
06/08/2008;00:00:00;464809
07/08/2008;00:00:00;457797
08/08/2008;00:00:00;448493
09/08/2008;00:00:00;409747
10/08/2008;00:00:00;316992
11/08/2008;00:00:00;300052
12/08/2008;00:00:00;444489
13/08/2008;00:00:00;1168194
14/08/2008;00:00:00;568936
15/08/2008;00:00:00;470079
16/08/2008;00:00:00;354083
17/08/2008;00:00:00;325795
18/08/2008;00:00:00;320969
19/08/2008;00:00:00;394933
20/08/2008;00:00:00;390068
21/08/2008;00:00:00;370933
22/08/2008;00:00:00;358986
23/08/2008;00:00:00;330396
24/08/2008;00:00:00;309078
25/08/2008;00:00:00;309078
26/08/2008;00:00:00;309078
27/08/2008;00:00:00;309078
28/08/2008;00:00:00;263035
29/08/2008;00:00:00;200700
30/08/2008;00:00:00;200700
31/08/2008;00:00:00;186509
01/09/2008;00:00:00;152657
02/09/2008;00:00:00;152657
03/09/2008;00:00:00;198534
04/09/2008;00:00:00;211558
05/09/2008;00:00:00;176131
06/09/2008;00:00:00;5163978
07/09/2008;00:00:00;3080750
08/09/2008;00:00:00;1841031
09/09/2008;00:00:00;1102712
10/09/2008;00:00:00;875122
11/09/2008;00:00:00;833250
12/09/2008;00:00:00;746593
13/09/2008;00:00:00;693676
14/09/2008;00:00:00;755033
